Tstart,Tend,Bx,By,Bz,Bmag_avg,Ni_avg,Vx,Vy,Vz,VSW,Vth_mag_Ion,Vth_para_Ion,Vth_perp_Ion,Ne,Ue,Te,,Ti,Ti_para,Ti_perp, ,VA,Beta,Beta_para,Beta_perp,Omega_i,omega_pi,omega_pe,rho_i,rho_s,rho_c,d_i,d_e,sigma_i,Lperp,lambda_r, ,f_di,f_rhoi,f_rhos,f_rhoc,f_lambdad,f_lambdad scaled,,f_brk,k_brk,l_brk,,eps0,8.85E-12
2010-06-06T01:34:25.781000, 2010-06-06T01:44:25.805000,2.49E-09,-1.15E-09,-8.48E-10,2.89E-09,1847535.926,-485431.2232,26325.69801,10792.84851,486265.5201,37071.97586,42452.26347,34156.90842,1997277.96,446817.9942,147927.1089,,1.09E+05,7.07E+04,2.42E+08, ,4.64E+04,0.639545339,0.838651586,0.542921426,2.77E-01,1789.54434,79729.02112,1.23E+05,1.02E+05,3.08E+05,1.54E+05,3.76E+03,1.53E+05,773915611.8,63373.81675, ,5.01E-01,6.27E-01,7.62E-01,2.51E-01,1.221191419,0.259827961,,0.215961235,2.7905E-06,358358.5789,,,
2010-06-06T02:35:49.000000, 2010-06-06T02:45:49.024000,2.48E-09,-1.34E-09,-1.20E-09,3.09E-09,1645683.908,-481138.8615,33311.91739,10361.49145,482412.507,32607.3733,38093.14151,29356.42707,1863489.568,447866.9475,154104.42,,8.79E+04,5.22E+04,2.10E+08, ,5.26E+04,0.384403107,0.524624827,0.311574318,2.96E-01,1688.959473,77012.4004,9.91E+04,9.28E+04,2.88E+05,1.60E+05,3.89E+03,1.29E+05,767783351,61751.85576, ,4.80E-01,7.75E-01,8.28E-01,2.66E-01,1.243336482,0.264539677,,0.23774981,3.09657E-06,322937.5252,,,
2010-06-06T02:45:49.024000, 2010-06-06T02:55:49.048000,2.39E-09,-1.50E-09,-1.32E-09,3.13E-09,1596805.523,-484348.3032,27227.17304,12457.35415,485279.5956,31528.65152,32045.91901,31237.96676,1850493.388,449609.5617,154344.4154,,6.22E+04,5.91E+04,2.07E+08, ,5.40E+04,0.341018344,0.352299811,0.334759157,3.00E-01,1663.68856,76743.3841,1.04E+05,1.16E+05,2.85E+05,1.79E+05,3.91E+03,1.07E+05,772346464.2,68385.57899, ,4.33E-01,7.41E-01,6.65E-01,2.71E-01,1.129399613,0.24029779,,0.347906939,4.50454E-06,221998.0052,,,
2010-06-06T05:14:50.136000, 2010-06-06T05:24:50.160000,2.11E-09,-2.20E-09,-7.69E-10,3.15E-09,1766110.652,-476056.8155,27701.15187,17789.68137,477195.5087,26859.30423,25706.90053,27416.95347,1863786.029,470844.8169,163571.0062,,4.00E+04,4.55E+04,2.10E+08, ,5.17E+04,0.269485179,0.246856633,0.280791371,3.02E-01,1749.665274,77018.52608,9.08E+04,1.30E+05,2.60E+05,1.75E+05,3.89E+03,8.51E+04,759480240.2,71600.81561, ,4.34E-01,8.36E-01,5.85E-01,2.92E-01,1.06071451,0.225683938,,0.276068214,3.63496E-06,275106.0072,,,
2010-06-06T10:11:41.242000, 2010-06-06T10:21:41.266000,-1.07E-09,-8.71E-10,1.92E-09,2.39E-09,4184831.962,-444782.2288,-14204.71047,17586.63126,445363.3889,23363.42153,27214.58399,21176.25826,4057789.996,370623.1601,125814.387,,4.49E+04,2.72E+04,9.97E+08, ,2.55E+04,0.837651361,1.136563773,0.688159103,2.29E-01,2693.30185,113642.8092,9.23E+04,1.09E+05,2.20E+05,1.01E+05,2.64E+03,1.19E+05,708817848.2,55389.15792, ,7.03E-01,7.68E-01,6.48E-01,3.23E-01,1.279705045,0.272277669,,0.233801747,3.29847E-06,303170.4674,,,
2010-06-06T10:56:25.434000, 2010-06-06T11:06:25.458000,-8.50E-10,-1.06E-09,1.79E-09,2.58E-09,4512344.859,-441316.1433,-19119.734,14444.89328,441991.4031,24235.26839,28288.14468,21920.64907,4248607.276,371209.4186,127042.6428,,4.85E+04,2.91E+04,1.09E+09, ,2.65E+04,0.83890022,1.142940362,0.68631179,2.47E-01,2796.708221,116284.1363,8.88E+04,1.02E+05,2.12E+05,9.70E+04,2.58E+03,1.15E+05,703451166,53034.85106, ,7.26E-01,7.92E-01,6.92E-01,3.33E-01,1.326394158,0.282211523,,0.344650934,4.89943E-06,204105.3998,,,
2010-06-06T12:42:55.753000, 2010-06-06T12:52:55.777000,1.33E-10,-2.42E-09,-9.76E-10,3.17E-09,4989460.781,-434699.3585,-26333.7094,2915.04122,435532.5163,26837.02642,30826.37787,24567.77024,4476083.027,392236.634,126470.3655,,5.76E+04,3.66E+04,1.21E+09, ,3.10E+04,0.750258889,0.989890959,0.628743989,3.04E-01,2940.849664,119356.5464,8.08E+04,8.47E+04,1.95E+05,9.33E+04,2.51E+03,1.01E+05,693171528.5,48265.90821, ,7.43E-01,8.58E-01,8.18E-01,3.56E-01,1.436151425,0.305564133,,0.18880235,2.72375E-06,367141.3666,,,
2010-06-06T13:44:17.409000, 2010-06-06T13:54:17.433000,3.31E-09,-2.45E-09,3.07E-11,4.19E-09,4779895.845,-415988.9399,-27862.62761,8100.52995,417017.8534,25937.66746,29489.69483,23952.43584,4076645.436,412095.5051,131303.1844,,5.27E+04,3.48E+04,1.01E+09, ,4.18E+04,0.385303601,0.498060143,0.328579605,4.01E-01,2878.427094,113906.5367,5.97E+04,6.67E+04,1.70E+05,9.62E+04,2.63E+03,7.35E+04,663704527.3,44081.1305, ,6.90E-01,1.11E+00,9.96E-01,3.91E-01,1.505643163,0.320349609,,0.278975788,4.20331E-06,237907.5735,,,
2010-06-06T14:39:05.304000, 2010-06-06T14:49:05.328000,2.62E-09,-3.02E-09,1.20E-09,4.38E-09,4788828.387,-416903.6965,-34378.9617,13302.47986,418629.4611,25061.19255,28750.19105,22981.54996,4379858.768,421400.6693,131929.9742,,5.01E+04,3.20E+04,1.16E+09, ,4.37E+04,0.328905273,0.43286138,0.27658333,4.20E-01,2881.115403,118066.6472,5.47E+04,6.28E+04,1.64E+05,9.54E+04,2.54E+03,6.85E+04,666269480.6,42273.77244, ,6.98E-01,1.22E+00,1.06E+00,4.07E-01,1.576082384,0.335336678,,0.431877373,6.48202E-06,154272.8383,,,
2010-06-06T14:53:17.868000, 2010-06-06T15:03:17.892000,2.63E-09,-3.01E-09,3.90E-10,4.30E-09,5013591.001,-415391.0357,-31502.25264,12934.72643,416850.6371,26557.2633,30828.41208,24096.90924,4422769.393,414875.4239,132660.1876,,5.76E+04,3.52E+04,1.18E+09, ,4.19E+04,0.402456556,0.542318824,0.331340903,4.12E-01,2947.952411,118643.6024,5.85E+04,6.28E+04,1.67E+05,9.23E+04,2.53E+03,7.49E+04,663438394.3,42168.92505, ,7.19E-01,1.13E+00,1.06E+00,3.97E-01,1.573287423,0.334742005,,0.397182242,5.98672E-06,167036.2679,,,
2010-06-06T17:21:20.835000, 2010-06-06T17:31:20.859000,2.22E-09,-4.05E-09,-2.55E-09,5.51E-09,6054143.822,-417535.9416,-28672.5383,-11282.01632,418709.8122,26954.058,28196.51598,26286.75373,5292691.023,408237.9623,131046.5047,,4.82E+04,4.19E+04,1.70E+09, ,4.88E+04,0.304826518,0.333576407,0.28992011,5.28E-01,3239.458228,129788.2713,4.98E+04,5.81E+04,1.44E+05,9.03E+04,2.31E+03,5.34E+04,666397363.3,39159.08039, ,7.38E-01,1.34E+00,1.15E+00,4.64E-01,1.701769696,0.362078659,,0.207215455,3.10949E-06,321596.3608,,,
2010-06-06T17:58:52.627000, 2010-06-06T18:08:52.651000,-1.94E-09,4.08E-09,3.26E-09,5.66E-09,4486776.956,-435249.0188,-16035.7598,18022.96835,435919.8501,36158.24492,37322.88216,35505.46429,4010079.85,362141.3542,147588.0201,,8.44E+04,7.64E+04,9.74E+08, ,5.82E+04,0.385353694,0.410577541,0.371565373,5.42E-01,2788.773595,112972.7466,6.55E+04,6.13E+04,1.74E+05,1.06E+05,2.65E+03,6.89E+04,693787989.3,42832.00492, ,6.57E-01,1.06E+00,1.13E+00,3.98E-01,1.619788732,0.3446359,,0.318161544,4.58586E-06,218061.5486,,,
2010-06-06T19:45:25.615000, 2010-06-06T19:55:25.639000,4.72E-09,-2.25E-10,-8.22E-10,4.98E-09,6105828.989,-445675.5152,-5870.647028,14642.03917,445963.1977,40230.43729,51429.12052,33549.71678,5863990.923,405378.3151,155522.741,,1.60E+05,6.82E+04,2.08E+09, ,4.39E+04,0.838770025,1.370728967,0.583325702,4.77E-01,3253.25672,136613.5642,7.04E+04,4.90E+04,1.85E+05,7.68E+04,2.19E+03,1.08E+05,709772473.4,35740.16345, ,9.24E-01,1.01E+00,1.45E+00,3.84E-01,1.985923971,0.422537015,,0.249521803,3.51552E-06,284453.0876,,,
2010-06-06T23:13:14.190000, 2010-06-06T23:23:14.213000,-2.63E-09,-1.07E-09,-2.01E-09,3.78E-09,7785941.302,-439920.7255,-13591.66631,31722.38668,441296.0955,27784.5105,32532.28522,25033.6724,7336646.932,377067.7502,142294.3655,,6.41E+04,3.80E+04,3.26E+09, ,2.96E+04,0.882283996,1.209572889,0.716229213,3.62E-01,3673.682166,152807.9632,6.91E+04,7.28E+04,1.63E+05,7.35E+04,1.96E+03,8.98E+04,702344549.6,40475.66341, ,9.55E-01,1.02E+00,9.65E-01,4.30E-01,1.735226777,0.369197187,,0.161999305,2.30655E-06,433547.8797,,,
2010-06-06T23:35:47.877000, 2010-06-06T23:45:47.901000,-2.15E-09,-1.64E-09,-2.74E-09,3.87E-09,9157267.699,-433286.0192,-12359.97509,35682.29435,434929.2512,27753.3357,29430.49483,26869.39455,7802480.172,370502.2283,138422.0483,,5.25E+04,4.37E+04,3.69E+09, ,2.79E+04,0.992370318,1.115934017,0.930163191,3.70E-01,3984.088459,157584.5058,7.26E+04,8.34E+04,1.52E+05,7.29E+04,1.90E+03,7.95E+04,692211402.2,42344.48868, ,9.50E-01,9.54E-01,8.30E-01,4.54E-01,1.634714278,0.347811548,,0.29948282,4.32646E-06,231135.5965,,,
2010-06-07T00:11:57.329000, 2010-06-07T00:21:57.353000,-3.25E-09,3.96E-10,-2.17E-09,3.99E-09,7071616.97,-424811.4253,-7160.219092,51901.86816,428038.9807,38531.86817,45085.10723,34772.49298,6049459.326,348551.6168,138067.7713,,1.23E+05,7.32E+04,2.22E+09, ,3.27E+04,1.38720248,1.899179171,1.129721466,3.82E-01,3501.106986,138757.1777,9.10E+04,6.82E+04,1.95E+05,7.73E+04,2.16E+03,1.18E+05,681245196.2,40899.05758, ,8.82E-01,7.49E-01,1.00E+00,3.49E-01,1.665674557,0.354398842,,0.432925347,6.35491E-06,157358.5842,,,
2010-06-07T01:39:07.897000, 2010-06-07T01:49:07.921000,-3.26E-09,3.69E-09,-3.65E-11,4.93E-09,3866695.741,-453351.8192,5947.730686,32595.13363,454562.5435,34264.66835,38623.78593,31855.80146,4150385.542,373826.5613,178992.2055,,9.04E+04,6.15E+04,1.04E+09, ,5.46E+04,0.393281771,0.499712754,0.339928692,4.72E-01,2588.904422,114932.1148,6.75E+04,6.72E+04,1.90E+05,1.08E+05,2.61E+03,8.19E+04,723458757.5,44487.85599, ,6.72E-01,1.07E+00,1.08E+00,3.82E-01,1.626193804,0.345998682,,0.679540504,9.39294E-06,106462.9339,,,
2010-06-07T06:36:04.983000, 2010-06-07T06:46:05.007000,-3.94E-09,3.94E-09,-7.63E-10,5.65E-09,1834660.66,-429319.0265,9324.958909,29690.06087,430458.1943,25113.97801,19917.4566,27328.02108,2655808.897,358759.1876,197068.5074,,2.40E+04,4.52E+04,4.27E+08, ,9.09E+04,0.076290458,0.047985161,0.0903349,5.41E-01,1783.297873,91938.11346,5.05E+04,1.02E+05,2.20E+05,1.83E+05,3.26E+03,3.68E+04,685095494.2,58867.0118, ,3.75E-01,1.36E+00,6.70E-01,3.12E-01,1.163802057,0.247617459,,0.386796663,5.64588E-06,177120.3219,,,
2010-06-07T09:51:37.650000, 2010-06-07T10:01:37.674000,-3.46E-09,3.10E-09,-1.39E-09,4.87E-09,3227212.024,-404456.2012,-10817.23225,19794.8344,405097.3243,25534.94432,31607.5967,21861.98597,2985653.436,382803.5457,174923.5471,,6.05E+04,2.89E+04,5.40E+08, ,5.91E+04,0.186479748,0.285722731,0.13669136,4.67E-01,2365.155868,97480.30395,4.69E+04,5.63E+04,1.76E+05,1.09E+05,3.08E+03,6.78E+04,644732416,43699.07692, ,5.94E-01,1.38E+00,1.14E+00,3.66E-01,1.475391385,0.313913061,,0.389893893,6.04738E-06,165360.9937,,,
2010-06-07T14:25:13.484000, 2010-06-07T14:35:13.508000,-3.55E-09,-4.35E-10,-1.39E-09,3.86E-09,6623373.506,-371611.8742,-2639.496556,21176.07531,372237.3453,21111.77617,23006.25754,20058.60789,4441811.136,360455.1047,134252.3715,,3.21E+04,2.44E+04,1.20E+09, ,3.27E+04,0.415653289,0.493598271,0.375217645,3.70E-01,3388.329529,118898.7316,5.42E+04,7.84E+04,1.46E+05,8.41E+04,2.52E+03,6.22E+04,592434135,45907.81736, ,7.05E-01,1.09E+00,7.55E-01,4.05E-01,1.29048639,0.274571572,,0.126253993,2.13111E-06,469239.9187,,,
2010-06-07T16:13:30.064000, 2010-06-07T16:23:30.088000,-2.51E-09,9.50E-10,-1.16E-09,3.04E-09,7980422.494,-359100.1312,-21886.24511,27182.39585,360793.5988,16397.54262,19531.80315,14472.31955,5021305.061,374909.7369,118936.101,,2.31E+04,1.27E+04,1.53E+09, ,2.35E+04,0.486760399,0.690625133,0.379170017,2.92E-01,3719.280725,126417.0002,4.96E+04,7.96E+04,1.38E+05,7.11E+04,2.37E+03,6.70E+04,574220846.9,44820.74754, ,8.07E-01,1.16E+00,7.21E-01,4.16E-01,1.281149643,0.27258503,,0.385003403,6.7048E-06,149146.9537,,,
2010-06-07T18:36:20.047000, 2010-06-07T18:46:20.071000,-2.90E-09,-6.62E-10,9.99E-11,3.11E-09,8766138.725,-360767.0637,-10024.17713,20720.08156,361508.9335,16854.90283,17159.85001,16695.07335,5436702.03,355362.1939,115357.5127,,1.78E+04,1.69E+04,1.79E+09, ,2.29E+04,0.54164017,0.56141671,0.531416486,2.98E-01,3898.074965,131542.1521,5.61E+04,1.01E+05,1.34E+05,7.62E+04,2.28E+03,5.76E+04,575359337.5,48917.16053, ,7.55E-01,1.03E+00,5.71E-01,4.30E-01,1.1761912,0.250253447,,0.279009564,4.84931E-06,206214.9155,,,
2010-06-07T21:18:40.730000, 2010-06-07T21:28:40.754000,-7.35E-10,3.30E-09,6.17E-10,3.49E-09,9268527.542,-355553.2471,-26881.07586,19944.67004,357131.1222,18147.08809,20096.39435,17068.77527,5608467.988,366551.2566,121446.1557,,2.45E+04,1.76E+04,1.91E+09, ,2.50E+04,0.528065755,0.647605306,0.467174178,3.34E-01,4008.218514,133603.9505,5.11E+04,8.05E+04,1.31E+05,7.04E+04,2.24E+03,6.02E+04,568391834.3,43906.75815, ,8.08E-01,1.11E+00,7.06E-01,4.35E-01,1.294542932,0.275434666,,0.174000506,3.06128E-06,326661.0236,,,
2010-06-07T22:12:13.462000, 2010-06-07T22:22:13.486000,-2.47E-09,1.37E-09,-1.74E-09,3.37E-09,7847293.176,-342521.5536,-18789.88448,28680.61045,344236.0779,17929.73531,18550.57225,17605.19058,4625948.87,365262.1527,124559.6153,,2.08E+04,1.88E+04,1.30E+09, ,2.63E+04,0.465774149,0.498588489,0.449064875,3.23E-01,3688.127755,121338.2121,5.45E+04,9.42E+04,1.37E+05,7.98E+04,2.47E+03,5.74E+04,547868733.8,48919.90467, ,6.86E-01,1.01E+00,5.82E-01,3.99E-01,1.119930093,0.238282999,,0.23774981,4.33954E-06,230439.1894,,,
2010-06-07T22:44:10.742000, 2010-06-07T22:54:10.766000,-2.32E-09,2.52E-09,-8.37E-14,3.43E-09,6481571.892,-339622.2599,-17644.63066,19442.64992,340640.3244,16580.25867,17554.43556,16063.64902,4056220.208,373469.1363,129647.7803,,1.87E+04,1.56E+04,9.97E+08, ,2.94E+04,0.317487008,0.355891073,0.298010638,3.29E-01,3351.862453,113620.8253,4.88E+04,9.10E+04,1.40E+05,8.67E+04,2.64E+03,5.34E+04,542145914.5,49551.99825, ,6.26E-01,1.11E+00,5.96E-01,3.87E-01,1.094094958,0.232786161,,0.171660183,3.16631E-06,315825.0819,,,
2010-06-07T23:34:46.465000, 2010-06-07T23:44:46.489000,4.21E-09,1.43E-09,1.61E-09,4.78E-09,9633788.685,-376291.6814,-13380.79944,18240.06422,376994.082,17073.09198,19615.04713,15497.51079,5734279.85,312406.4973,118857.3746,,2.33E+04,1.45E+04,1.99E+09, ,3.36E+04,0.258825448,0.34163419,0.213258579,4.57E-01,4086.434812,135094.1737,3.39E+04,5.41E+04,1.09E+05,6.66E+04,2.22E+03,4.29E+04,600004716.7,36828.93458, ,9.01E-01,1.77E+00,1.11E+00,5.48E-01,1.629166642,0.3466312,,0.316387198,5.27308E-06,189642.5394,,,
2010-06-08T01:07:09.649000, 2010-06-08T01:17:09.673000,-2.42E-09,1.73E-09,-7.11E-10,3.43E-09,3627029.928,-370162.32,23047.06245,24335.83965,371711.0514,39084.0465,44570.70825,35641.06798,3975837.519,306709.299,157556.6188,,1.20E+05,7.69E+04,9.57E+08, ,3.93E+04,0.987424788,1.284115397,0.821119567,3.29E-01,2507.388253,112489.3717,1.08E+05,8.77E+04,2.45E+05,1.09E+05,2.67E+03,1.35E+05,591596512.4,49432.91398, ,5.43E-01,5.46E-01,6.75E-01,2.42E-01,1.196766415,0.254631152,,0.236298398,3.99425E-06,250359.9337,,,
2010-06-08T04:17:42.304000, 2010-06-08T04:27:42.328000,-3.45E-09,8.49E-10,3.67E-10,3.58E-09,2457102.229,-398152.6427,10871.98947,24351.17383,399046.4826,31882.25705,40242.33903,27169.72628,2953644.016,277385.5098,183268.0096,,9.81E+04,4.47E+04,5.28E+08, ,4.99E+04,0.408731394,0.651187881,0.296831786,3.43E-01,2063.752585,96956.34893,7.91E+04,7.65E+04,2.41E+05,1.24E+05,3.09E+03,1.17E+05,635102202.2,50097.36571, ,5.13E-01,8.02E-01,8.30E-01,2.64E-01,1.267735725,0.269731005,,0.261302571,4.11434E-06,243052.4121,,,
2010-06-08T10:20:57.470000, 2010-06-08T10:30:57.494000,4.96E-10,2.62E-09,-9.65E-10,2.93E-09,5820752.783,-362010.4077,-22167.4283,10826.28815,362861.4155,26097.05045,29425.08226,24208.4644,5062025.581,310695.4247,129214.4497,,5.24E+04,3.55E+04,1.55E+09, ,2.65E+04,0.970463979,1.233763566,0.835085713,2.81E-01,3176.402979,126928.5577,8.62E+04,9.57E+04,1.92E+05,8.76E+04,2.36E+03,1.05E+05,577511879.3,48587.97686, ,6.60E-01,6.70E-01,6.03E-01,3.00E-01,1.188590093,0.252891509,,0.126372229,2.18822E-06,456992.7143,,,
2010-06-08T11:01:14.125000, 2010-06-08T11:11:14.149000,1.28E-09,2.02E-09,6.25E-10,2.67E-09,5421176.054,-362068.2322,-15598.36153,14084.50902,362689.7032,28078.9757,30329.09993,26766.5609,4990500.509,311714.7694,130482.5933,,5.57E+04,4.34E+04,1.51E+09, ,2.50E+04,1.257613105,1.467248169,1.142798551,2.56E-01,3065.439668,126028.6341,1.05E+05,1.13E+05,2.12E+05,9.32E+04,2.38E+03,1.18E+05,577238590.7,52495.22792, ,6.19E-01,5.52E-01,5.10E-01,2.73E-01,1.099602028,0.233957878,,0.159173592,2.7575E-06,362647.2103,,,
2010-06-08T15:02:37.224000, 2010-06-08T15:12:37.248000,-3.22E-10,2.54E-09,1.74E-11,2.74E-09,3871843.908,-410363.5798,11088.37255,6186.102054,410563.9284,39345.1821,44382.44631,36159.98085,3820276.732,364466.3446,148680.0022,,1.19E+05,7.92E+04,8.84E+08, ,3.04E+04,1.672980028,2.128776708,1.41307112,2.63E-01,2590.627299,110266.7537,1.38E+05,1.09E+05,2.75E+05,1.06E+05,2.72E+03,1.69E+05,653432786.6,55459.10457, ,6.14E-01,4.75E-01,6.02E-01,2.37E-01,1.178224552,0.250686075,,0.453638361,6.94239E-06,144042.6653,,,
2010-06-08T15:22:33.040000, 2010-06-08T15:32:33.064000,-2.26E-09,2.30E-09,-6.44E-10,3.35E-09,3746703.359,-407812.2343,4274.619032,5847.743872,407878.5037,38683.30127,47647.99962,33238.54566,3614215.057,375942.1935,147867.0217,,1.38E+05,6.69E+04,7.91E+08, ,3.77E+04,1.050766511,1.594220935,0.775788235,3.21E-01,2548.418048,107251.697,1.04E+05,7.60E+04,2.50E+05,1.01E+05,2.80E+03,1.49E+05,649158800.5,47871.1722, ,6.42E-01,6.27E-01,8.54E-01,2.60E-01,1.356053697,0.288522063,,0.170908955,2.63278E-06,379827.2607,,,
2010-06-08T16:13:56.512000, 2010-06-08T16:23:56.536000,-1.46E-09,-1.29E-09,-4.85E-10,2.41E-09,4343728.201,-429383.9163,4733.315118,1267.826971,429465.1201,40991.13425,45047.2733,38910.28147,3935717.463,379244.2796,147686.2304,,1.23E+05,9.17E+04,9.38E+08, ,2.52E+04,2.64632442,3.195951866,2.384470522,2.31E-01,2743.957235,111920.3692,1.69E+05,1.31E+05,2.99E+05,1.04E+05,2.68E+03,1.95E+05,683514967.6,60138.24394, ,6.59E-01,4.05E-01,5.23E-01,2.29E-01,1.136572874,0.241824016,,0.791493636,1.15798E-05,86357.60752,,,
2010-06-08T17:00:17.763000, 2010-06-08T17:10:17.787000,2.66E-09,-2.58E-10,1.34E-09,3.71E-09,4245013.939,-421582.1701,7706.896808,-4909.595447,421699.1586,36434.73833,37027.27863,36065.50482,4019395.119,352424.5368,146950.6424,,8.30E+04,7.88E+04,9.79E+08, ,3.93E+04,0.861110251,0.889346577,0.843745522,3.55E-01,2712.598877,113103.8863,1.02E+05,9.55E+04,2.14E+05,1.09E+05,2.65E+03,1.04E+05,671155055.9,51946.59615, ,6.13E-01,6.61E-01,7.03E-01,3.14E-01,1.29200969,0.274895679,,0.261302571,3.89333E-06,256849.771,,,
2010-06-08T17:34:28.627000, 2010-06-08T17:44:28.651000,-3.24E-09,-9.64E-10,1.01E-09,3.58E-09,4579647.633,-416057.0866,11437.25058,-934.0585735,416221.0202,38750.76802,37063.70591,39497.09914,4098232.279,359949.1026,147109.6866,,8.32E+04,9.45E+04,1.02E+09, ,3.65E+04,1.125269245,1.029422136,1.169031519,3.43E-01,2817.487833,114207.7201,1.15E+05,1.08E+05,2.16E+05,1.08E+05,2.62E+03,1.08E+05,662436327.8,54590.00717, ,6.11E-01,5.76E-01,6.12E-01,3.06E-01,1.213475436,0.258186263,,0.227764839,3.43829E-06,290842.2255,,,
2010-06-08T21:37:37.618000, 2010-06-08T21:47:37.642000,7.22E-10,3.26E-09,-1.26E-09,3.57E-09,3641993.289,-411698.494,4367.008724,3756.758256,411741.0234,29326.81,33175.22809,27185.7576,3263762.526,357883.1871,139999.3532,,6.67E+04,4.48E+04,6.45E+08, ,4.08E+04,0.516303962,0.660698988,0.443668593,3.42E-01,2512.555062,101919.3049,7.95E+04,8.14E+04,2.08E+05,1.11E+05,2.94E+03,9.70E+04,655306191.5,50557.03699, ,5.92E-01,8.25E-01,8.05E-01,3.16E-01,1.296172067,0.275781291,,0.23776577,3.62832E-06,275609.9806,,,
2010-06-08T21:59:45.546000, 2010-06-08T22:09:45.570000,9.65E-10,2.90E-09,-2.00E-10,3.14E-09,3844625.824,-410830.9301,9122.503177,-5587.174805,410988.919,31692.09197,37444.71356,28360.42059,3538911.597,351546.942,137066.6326,,8.49E+04,4.87E+04,7.59E+08, ,3.49E+04,0.825053654,1.151758438,0.660702137,3.00E-01,2581.505512,106128.502,9.44E+04,8.48E+04,2.29E+05,1.04E+05,2.82E+03,1.25E+05,654109180.2,50545.04632, ,6.29E-01,6.93E-01,7.71E-01,2.86E-01,1.294111348,0.27534284,,0.316298913,4.83557E-06,206800.9575,,,
2010-06-08T23:36:11.425000, 2010-06-08T23:46:11.449000,2.18E-09,1.63E-09,-3.86E-10,2.98E-09,3848517.801,-408126.1781,15939.58185,-2313.576208,408504.9035,31369.88912,35141.34432,29276.82753,3599753.636,336297.7224,133439.0812,,7.48E+04,5.19E+04,7.85E+08, ,3.32E+04,0.895180457,1.123366239,0.779709191,2.86E-01,2582.811831,107036.9109,1.02E+05,9.68E+04,2.31E+05,1.08E+05,2.80E+03,1.23E+05,650155746.7,53369.45113, ,6.00E-01,6.34E-01,6.72E-01,2.81E-01,1.218217038,0.259195115,,0.224366919,3.45097E-06,289773.4437,,,
2010-06-09T00:36:06.785000, 2010-06-09T00:46:06.809000,2.17E-09,-9.46E-11,-1.31E-09,2.74E-09,4258195.219,-390167.6237,3906.302905,-10007.55623,390326.0734,31280.65416,36323.68073,28357.88743,3797241.443,316439.2567,131424.4484,,7.99E+04,4.87E+04,8.73E+08, ,2.89E+04,1.169234386,1.576629416,0.960943103,2.62E-01,2716.807086,109933.8109,1.08E+05,9.81E+04,2.39E+05,1.00E+05,2.73E+03,1.39E+05,621223240.1,52782.91421, ,6.21E-01,5.74E-01,6.33E-01,2.60E-01,1.176940018,0.25041277,,0.126307698,2.03321E-06,491833.2365,,,
2010-06-09T03:26:47.948000, 2010-06-09T03:36:47.972000,3.40E-09,-4.28E-10,-4.50E-10,3.48E-09,6783243.114,-359819.6216,-6533.571396,-20924.56016,360501.0848,22629.36857,26012.5571,20710.76961,5664276.203,318868.1557,121521.5405,,4.10E+04,2.60E+04,1.94E+09, ,2.91E+04,0.604370988,0.798591769,0.506233885,3.33E-01,3428.978078,134267.0319,6.22E+04,7.57E+04,1.58E+05,8.00E+04,2.23E+03,7.81E+04,573755296.4,42673.58034, ,7.17E-01,9.22E-01,7.58E-01,3.63E-01,1.344521111,0.286068321,,0.18880235,3.29064E-06,303892.0309,,,
2010-06-09T03:36:47.972000, 2010-06-09T03:46:47.996000,3.05E-09,5.64E-10,-1.13E-09,3.34E-09,6766249.588,-356090.1829,-11519.80047,-18715.70962,356779.4325,23318.78398,27726.96754,20763.5821,5492519.717,310568.6171,121290.6748,,4.66E+04,2.61E+04,1.83E+09, ,2.80E+04,0.695076978,0.982711082,0.551093977,3.20E-01,3424.68021,132215.6881,6.50E+04,7.42E+04,1.65E+05,7.79E+04,2.27E+03,8.68E+04,567832102.8,42517.06175, ,7.28E-01,8.74E-01,7.66E-01,3.45E-01,1.33553938,0.284157315,,0.369329225,6.5042E-06,153746.8643,,,
2010-06-09T04:20:24.912000, 2010-06-09T04:30:24.936000,1.77E-09,1.95E-09,-9.25E-10,2.85E-09,7059606.418,-352940.5686,-5424.602163,-24111.08679,353805.5481,25189.857,28943.00882,23082.39378,5533861.585,317614.7193,120700.902,,5.07E+04,3.23E+04,1.85E+09, ,2.34E+04,1.160803302,1.532479186,0.974695413,2.73E-01,3498.132553,132712.3451,8.46E+04,9.23E+04,1.85E+05,7.85E+04,2.26E+03,1.06E+05,563099018.7,46732.16661, ,7.17E-01,6.66E-01,6.10E-01,3.05E-01,1.204949523,0.256372239,,0.138019681,2.45107E-06,407984.5814,,,
2010-06-09T05:07:14.959000, 2010-06-09T05:17:14.983000,-3.18E-09,1.10E-09,7.75E-10,3.50E-09,6277622.077,-331072.5645,-4228.237518,-29933.61603,332457.4969,24267.90545,26605.67592,22974.22424,5197725.811,312099.9454,119771.815,,4.29E+04,3.20E+04,1.64E+09, ,3.05E+04,0.633934621,0.761953512,0.568148145,3.35E-01,3298.705927,128618.6244,6.85E+04,8.10E+04,1.65E+05,8.60E+04,2.33E+03,7.93E+04,529122540,44402.49459, ,6.15E-01,7.72E-01,6.54E-01,3.20E-01,1.19165048,0.253542655,,0.23774981,4.49328E-06,222554.3487,,,
